Adam Andruszkiewicz,polak,1,Wolni i Solidarni
Adam Andruszkiewicz,polski,8,Wolni i Solidarni
Adam Andruszkiewicz,unia,1,Wolni i Solidarni
Adam Cyrański,polski,3,
Adam Ołdakowski,polski,2,PiS
Adam Ołdakowski,unia,2,PiS
Agata Borowiec,polski,7,PiS
Agata Borowiec,unia,8,PiS
Aleksander Mrówczyński,polak,6,PiS
Aleksander Mrówczyński,polski,24,PiS
Andrzej Adamczyk,polak,9,PiS
Andrzej Adamczyk,polski,53,PiS
Andrzej Adamczyk,trybunał,2,PiS
Andrzej Adamczyk,unia,16,PiS
Andrzej Gawron,polski,7,PiS
Andrzej Gawron,unia,4,PiS
Andrzej Kobylarz,polski,1,Kukiz'15
Andrzej Kosztowniak,polski,6,PiS
Andrzej Kosztowniak,trybunał,2,PiS
Andrzej Kosztowniak,unia,9,PiS
Andrzej Kryj,polski,14,PiS
Andrzej Kryj,unia,8,PiS
Andrzej Matusiewicz,konstytucja,22,PiS
Andrzej Matusiewicz,polski,9,PiS
Andrzej Matusiewicz,praworządność,3,PiS
Andrzej Matusiewicz,sąd,82,PiS
Andrzej Matusiewicz,trybunał,23,PiS
Andrzej Matusiewicz,unia,15,PiS
Andrzej Melak,polak,1,PiS
Andrzej Melak,polski,6,PiS
Andrzej Melak,sąd,1,PiS
Andrzej Melak,unia,2,PiS
Andrzej Szlachta,konstytucja,2,PiS
Andrzej Szlachta,polak,17,PiS
Andrzej Szlachta,polski,50,PiS
Andrzej Szlachta,sąd,1,PiS
Andrzej Szlachta,unia,20,PiS
Anita Czerwińska,kobieta,1,PiS
Anita Czerwińska,konstytucja,1,PiS
Anita Czerwińska,polski,10,PiS
Anita Czerwińska,sąd,1,PiS
Anita Czerwińska,trybunał,5,PiS
Anna Cicholska,polak,3,PiS
Anna Cicholska,polski,17,PiS
Anna Cicholska,sąd,2,PiS
Anna Cicholska,unia,3,PiS
Anna Czech,polski,2,PiS
Anna Czech,unia,2,PiS
Anna Krupka,polski,3,PiS
Anna Krupka,unia,1,PiS
Anna Kwiecień,konstytucja,6,PiS
Anna Kwiecień,polski,8,PiS
Anna Kwiecień,sąd,6,PiS
Anna Kwiecień,trybunał,4,PiS
Anna Kwiecień,unia,4,PiS
Anna Milczanowska,polski,4,PiS
Anna Paluch,polak,7,PiS
Anna Paluch,polski,29,PiS
Anna Paluch,sąd,5,PiS
Anna Paluch,unia,2,PiS
Anna Schmidt-Rodziewicz,polak,6,PiS
Anna Schmidt-Rodziewicz,polski,1,PiS
Anna Schmidt-Rodziewicz,unia,3,PiS
Anna Zalewska,polak,3,PiS
Anna Zalewska,polski,5,PiS
Antoni Duda,polak,3,PiS
Antoni Duda,polski,17,PiS
Antoni Duda,sąd,1,PiS
Antoni Duda,unia,9,PiS
Arkadiusz Czartoryski,polak,3,PiS
Arkadiusz Czartoryski,polski,19,PiS
Arkadiusz Czartoryski,sąd,1,PiS
Arkadiusz Czartoryski,unia,12,PiS
Arkadiusz Mularczyk,polak,3,PiS
Arkadiusz Mularczyk,polski,22,PiS
Arkadiusz Mularczyk,sąd,3,PiS
Arkadiusz Mularczyk,trybunał,25,PiS
Barbara Bartuś,kobieta,6,PiS
Barbara Bartuś,konstytucja,2,PiS
Barbara Bartuś,polak,5,PiS
Barbara Bartuś,polski,15,PiS
Barbara Bartuś,sąd,6,PiS
Barbara Bartuś,trybunał,3,PiS
Barbara Bartuś,unia,2,PiS
Barbara Bubula,polak,2,PiS
Barbara Bubula,polski,16,PiS
Barbara Bubula,sąd,1,PiS
Barbara Bubula,trybunał,1,PiS
Barbara Bubula,unia,1,PiS
Barbara Chrobak,konstytucja,1,Kukiz'15
Barbara Chrobak,polak,1,Kukiz'15
Barbara Chrobak,polski,1,Kukiz'15
Barbara Chrobak,sąd,10,Kukiz'15
Barbara Chrobak,trybunał,3,Kukiz'15
Barbara Dziuk,konstytucja,4,PiS
Barbara Dziuk,polak,5,PiS
Barbara Dziuk,polski,23,PiS
Barbara Dziuk,trybunał,5,PiS
Barbara Dziuk,unia,12,PiS
Bartłomiej Wróblewski,konstytucja,3,PiS
Bartłomiej Wróblewski,polak,1,PiS
Bartłomiej Wróblewski,polski,4,PiS
Bartłomiej Wróblewski,sąd,20,PiS
Bartłomiej Wróblewski,trybunał,13,PiS
Bartłomiej Wróblewski,unia,1,PiS
Beata Mateusiak-Pielucha,polski,7,PiS
Beata Mateusiak-Pielucha,unia,5,PiS
Beata Mazurek,kobieta,5,PiS
Beata Mazurek,konstytucja,17,PiS
Beata Mazurek,polak,46,PiS
Beata Mazurek,polski,108,PiS
Beata Mazurek,sąd,32,PiS
Beata Mazurek,trybunał,25,PiS
Beata Mazurek,unia,118,PiS
Beata Szydło,polak,7,PiS
Beata Szydło,polski,3,PiS
Beata Szydło,trybunał,2,PiS
Beata Szydło,unia,1,PiS
Bernadeta Krynicka,polski,20,PiS
Bernadeta Krynicka,sąd,6,PiS
Bernadeta Krynicka,unia,7,PiS
Błażej Parda,konstytucja,1,Kukiz'15
Błażej Parda,polak,33,Kukiz'15
Błażej Parda,polski,8,Kukiz'15
Błażej Parda,sąd,2,Kukiz'15
Błażej Parda,unia,1,Kukiz'15
Bogdan Rzońca,konstytucja,2,PiS
Bogdan Rzońca,polak,5,PiS
Bogdan Rzońca,polski,34,PiS
Bogdan Rzońca,sąd,2,PiS
Bogdan Rzońca,trybunał,4,PiS
Bogdan Rzońca,unia,13,PiS
Bożena Borys-Szopa,kobieta,3,PiS
Bożena Borys-Szopa,konstytucja,1,PiS
Bożena Borys-Szopa,polak,1,PiS
Bożena Borys-Szopa,polski,1,PiS
Bożena Borys-Szopa,trybunał,2,PiS
Daniel Milewski,polak,2,PiS
Daniel Milewski,polski,9,PiS
Daniel Milewski,unia,8,PiS
Dariusz Bąk,konstytucja,6,PiS
Dariusz Bąk,polak,5,PiS
Dariusz Bąk,polski,17,PiS
Dariusz Kubiak,polak,1,PiS
Dariusz Kubiak,polski,2,PiS
Dariusz Piontkowski,polak,21,PiS
Dariusz Piontkowski,polski,36,PiS
Dariusz Piontkowski,sąd,1,PiS
Dariusz Piontkowski,trybunał,1,PiS
Dominik Tarczyński,polak,5,PiS
Dominik Tarczyński,polski,7,PiS
Dominik Tarczyński,unia,2,PiS
Dorota Arciszewska-Mielewczyk,polski,3,PiS
Dorota Arciszewska-Mielewczyk,unia,1,PiS
Edward Siarka,konstytucja,3,PiS
Edward Siarka,polski,5,PiS
Edward Siarka,sąd,7,PiS
Edward Siarka,trybunał,3,PiS
Edward Siarka,unia,2,PiS
Elżbieta Duda,unia,1,PiS
Elżbieta Kruk,konstytucja,3,PiS
Elżbieta Kruk,polak,7,PiS
Elżbieta Kruk,polski,44,PiS
Elżbieta Kruk,unia,12,PiS
Elżbieta Rafalska,kobieta,16,PiS
Elżbieta Rafalska,polak,19,PiS
Elżbieta Rafalska,polski,14,PiS
Elżbieta Rafalska,trybunał,12,PiS
Gabriela Masłowska,polak,9,PiS
Gabriela Masłowska,polski,21,PiS
Gabriela Masłowska,sąd,1,PiS
Gabriela Masłowska,unia,18,PiS
Grzegorz Długi,kobieta,1,Kukiz'15
Grzegorz Długi,konstytucja,4,Kukiz'15
Grzegorz Długi,polak,2,Kukiz'15
Grzegorz Długi,polski,16,Kukiz'15
Grzegorz Długi,sąd,3,Kukiz'15
Grzegorz Długi,trybunał,2,Kukiz'15
Grzegorz Długi,unia,14,Kukiz'15
Grzegorz Furgo,konstytucja,4,Nowoczesna
Grzegorz Furgo,polak,4,Nowoczesna
Grzegorz Furgo,polski,14,Nowoczesna
Grzegorz Furgo,praworządność,1,Nowoczesna
Grzegorz Furgo,sąd,5,Nowoczesna
Grzegorz Furgo,trybunał,2,Nowoczesna
Grzegorz Furgo,unia,4,Nowoczesna
Grzegorz Lorek,polski,3,PiS
Grzegorz Lorek,sąd,3,PiS
Grzegorz Lorek,unia,3,PiS
Grzegorz Matusiak,polski,7,PiS
Grzegorz Matusiak,unia,4,PiS
Grzegorz Piechowiak,konstytucja,3,PiS
