Adam Abramowicz,polak,10,PiS
Adam Abramowicz,polski,10,PiS
Adam Abramowicz,sąd,3,PiS
Adam Abramowicz,unia,3,PiS
Adam Andruszkiewicz,konstytucja,2,Kukiz'15
Adam Andruszkiewicz,polak,19,Kukiz'15
Adam Andruszkiewicz,polski,25,Kukiz'15
Adam Andruszkiewicz,unia,4,Kukiz'15
Adam Cyrański,konstytucja,1,Nowoczesna
Adam Cyrański,polak,2,Nowoczesna
Adam Cyrański,polski,7,Nowoczesna
Adam Cyrański,trybunał,2,Nowoczesna
Adam Cyrański,unia,2,Nowoczesna
Adam Korol,trybunał,1,PO
Adam Ołdakowski,kobieta,1,PiS
Adam Ołdakowski,konstytucja,1,PiS
Adam Ołdakowski,polski,1,PiS
Adam Ołdakowski,unia,2,PiS
Adam Szłapka,kobieta,1,PO
Adam Szłapka,konstytucja,5,PO
Adam Szłapka,polak,15,PO
Adam Szłapka,polski,70,PO
Adam Szłapka,praworządność,6,PO
Adam Szłapka,sąd,11,PO
Adam Szłapka,trybunał,28,PO
Adam Szłapka,unia,49,PO
Agata Borowiec,konstytucja,7,PiS
Agata Borowiec,polak,4,PiS
Agata Borowiec,polski,13,PiS
Agata Borowiec,praworządność,1,PiS
Agata Borowiec,sąd,20,PiS
Agata Borowiec,trybunał,4,PiS
Agata Borowiec,unia,16,PiS
Agnieszka Hanajczyk,kobieta,9,PO
Agnieszka Hanajczyk,konstytucja,1,PO
Agnieszka Hanajczyk,polak,2,PO
Agnieszka Hanajczyk,polski,1,PO
Agnieszka Hanajczyk,sąd,8,PO
Agnieszka Kołacz-Leszczyńska,kobieta,1,PO
Agnieszka Kołacz-Leszczyńska,polak,3,PO
Agnieszka Kołacz-Leszczyńska,polski,3,PO
Agnieszka Kołacz-Leszczyńska,sąd,2,PO
Agnieszka Kołacz-Leszczyńska,unia,6,PO
Agnieszka Pomaska,kobieta,5,PO
Agnieszka Pomaska,konstytucja,2,PO
Agnieszka Pomaska,polak,1,PO
Agnieszka Pomaska,polski,12,PO
Agnieszka Pomaska,praworządność,1,PO
Agnieszka Pomaska,unia,5,PO
Aldona Młyńczak,polak,1,PO
Aldona Młyńczak,unia,1,PO
Aleksander Mrówczyński,kobieta,1,PiS
Aleksander Mrówczyński,polak,2,PiS
Aleksander Mrówczyński,polski,24,PiS
Aleksander Mrówczyński,unia,1,PiS
Alicja Chybicka,konstytucja,3,PO
Alicja Chybicka,polak,3,PO
Alicja Chybicka,polski,2,PO
Alicja Chybicka,sąd,2,PO
Alicja Chybicka,unia,2,PO
Andrzej Adamczyk,polak,3,PiS
Andrzej Adamczyk,polski,6,PiS
Andrzej Adamczyk,sąd,1,PiS
Andrzej Adamczyk,unia,3,PiS
Andrzej Czerwiński,polski,4,PO
Andrzej Czerwiński,unia,3,PO
Andrzej Gawron,polski,12,PiS
Andrzej Gawron,sąd,1,PiS
Andrzej Gawron,trybunał,2,PiS
Andrzej Gawron,unia,8,PiS
Andrzej Halicki,konstytucja,3,PO
Andrzej Halicki,polak,6,PO
Andrzej Halicki,polski,21,PO
Andrzej Halicki,praworządność,1,PO
