Adam Andruszkiewicz,konstytucja,2,Kukiz'15
Adam Andruszkiewicz,polak,19,Kukiz'15
Adam Andruszkiewicz,polski,25,Kukiz'15
Adam Andruszkiewicz,unia,4,Kukiz'15
Adam Cyrański,konstytucja,1,Nowoczesna
Adam Cyrański,polak,2,Nowoczesna
Adam Cyrański,polski,7,Nowoczesna
Adam Cyrański,trybunał,2,Nowoczesna
Adam Cyrański,unia,2,Nowoczesna
Grzegorz Furgo,kobieta,1,PO
Grzegorz Furgo,konstytucja,19,PO
Grzegorz Furgo,polak,10,PO
Grzegorz Furgo,polski,55,PO
Grzegorz Furgo,sąd,20,PO
Grzegorz Furgo,trybunał,30,PO
Grzegorz Furgo,unia,21,PO
Jacek Wilk,konstytucja,12,Kukiz'15
Jacek Wilk,polak,3,Kukiz'15
Jacek Wilk,polski,17,Kukiz'15
Jacek Wilk,sąd,10,Kukiz'15
Jacek Wilk,trybunał,25,Kukiz'15
Jacek Wilk,unia,3,Kukiz'15
Jarosław Porwich,kobieta,12,Kukiz'15
Jarosław Porwich,konstytucja,1,Kukiz'15
Jarosław Porwich,polak,8,Kukiz'15
Jarosław Porwich,polski,18,Kukiz'15
Jarosław Porwich,sąd,2,Kukiz'15
Jarosław Porwich,unia,1,Kukiz'15
Joanna Augustynowska,kobieta,53,PO
Joanna Augustynowska,konstytucja,10,PO
Joanna Augustynowska,polak,8,PO
Joanna Augustynowska,polski,17,PO
Joanna Augustynowska,praworządność,1,PO
Joanna Augustynowska,sąd,25,PO
Joanna Augustynowska,trybunał,18,PO
Joanna Augustynowska,unia,18,PO
Łukasz Babiarz,polak,1,PiS
Łukasz Babiarz,polski,5,PiS
Łukasz Babiarz,unia,2,PiS
Łukasz Rzepecki,polak,1,PiS
Łukasz Rzepecki,polski,1,PiS
Maria Siarkowska,konstytucja,2,Republikanie
Maria Siarkowska,polak,4,Republikanie
Maria Siarkowska,polski,35,Republikanie
Maria Siarkowska,trybunał,2,Republikanie
Maria Siarkowska,unia,5,Republikanie
Marta Golbik,kobieta,1,PO
Marta Golbik,konstytucja,7,PO
Marta Golbik,polak,9,PO
Marta Golbik,polski,43,PO
Marta Golbik,sąd,7,PO
Marta Golbik,trybunał,30,PO
Marta Golbik,unia,53,PO
Michał Stasiński,kobieta,2,PO
Michał Stasiński,konstytucja,6,PO
Michał Stasiński,polak,3,PO
Michał Stasiński,polski,21,PO
Michał Stasiński,praworządność,3,PO
Michał Stasiński,sąd,3,PO
Michał Stasiński,trybunał,12,PO
Michał Stasiński,unia,11,PO
Piotr Liroy-Marzec,konstytucja,1,Kukiz'15
Piotr Liroy-Marzec,polak,1,Kukiz'15
Piotr Liroy-Marzec,polski,2,Kukiz'15
Piotr Liroy-Marzec,unia,1,Kukiz'15
Sylwester Chruszcz,polak,15,Kukiz'15
Sylwester Chruszcz,polski,89,Kukiz'15
Sylwester Chruszcz,sąd,2,Kukiz'15
Sylwester Chruszcz,trybunał,4,Kukiz'15
Sylwester Chruszcz,unia,51,Kukiz'15
Zbigniew Gryglas,konstytucja,7,Nowoczesna
Zbigniew Gryglas,polak,22,Nowoczesna
Zbigniew Gryglas,polski,46,Nowoczesna
Zbigniew Gryglas,sąd,9,Nowoczesna
Zbigniew Gryglas,trybunał,20,Nowoczesna
Zbigniew Gryglas,unia,4,Nowoczesna
