Adam Andruszkiewicz,polak,1,Wolni i Solidarni
Adam Andruszkiewicz,polski,9,Wolni i Solidarni
Adam Andruszkiewicz,unia,1,Wolni i Solidarni
Adam Cyrański,polski,3,
Adam Ołdakowski,polski,2,PiS
Agata Borowiec,polak,1,PiS
Agata Borowiec,polski,16,PiS
Agata Borowiec,unia,17,PiS
Aleksander Mrówczyński,polak,5,PiS
Aleksander Mrówczyński,polski,23,PiS
Aleksander Mrówczyński,unia,1,PiS
Andrzej Adamczyk,polak,4,PiS
Andrzej Adamczyk,polski,53,PiS
Andrzej Adamczyk,trybunał,2,PiS
Andrzej Adamczyk,unia,16,PiS
Andrzej Gawron,polski,8,PiS
Andrzej Gawron,unia,7,PiS
Andrzej Kobylarz,polak,1,Kukiz'15
Andrzej Kobylarz,polski,2,Kukiz'15
Andrzej Kosztowniak,polski,7,PiS
Andrzej Kosztowniak,trybunał,2,PiS
Andrzej Kosztowniak,unia,7,PiS
Andrzej Kryj,konstytucja,1,PiS
Andrzej Kryj,polak,1,PiS
Andrzej Kryj,polski,14,PiS
Andrzej Kryj,sąd,3,PiS
Andrzej Kryj,unia,1,PiS
Andrzej Matusiewicz,konstytucja,27,PiS
Andrzej Matusiewicz,polak,1,PiS
Andrzej Matusiewicz,polski,8,PiS
Andrzej Matusiewicz,sąd,97,PiS
Andrzej Matusiewicz,trybunał,20,PiS
Andrzej Matusiewicz,unia,13,PiS
Andrzej Melak,polak,2,PiS
Andrzej Melak,polski,9,PiS
Andrzej Melak,sąd,1,PiS
Andrzej Melak,trybunał,1,PiS
Andrzej Melak,unia,2,PiS
Andrzej Szlachta,konstytucja,2,PiS
Andrzej Szlachta,polak,17,PiS
Andrzej Szlachta,polski,45,PiS
Andrzej Szlachta,sąd,1,PiS
Andrzej Szlachta,unia,23,PiS
Anita Czerwińska,polski,3,PiS
Anita Czerwińska,trybunał,2,PiS
Anna Cicholska,kobieta,1,PiS
Anna Cicholska,konstytucja,1,PiS
Anna Cicholska,polak,4,PiS
Anna Cicholska,polski,20,PiS
Anna Cicholska,sąd,1,PiS
Anna Cicholska,unia,3,PiS
Anna Czech,unia,2,PiS
Anna Krupka,kobieta,4,PiS
Anna Krupka,polski,7,PiS
Anna Krupka,unia,1,PiS
Anna Kwiecień,konstytucja,6,PiS
Anna Kwiecień,polski,7,PiS
Anna Kwiecień,unia,1,PiS
Anna Milczanowska,kobieta,6,PiS
Anna Milczanowska,konstytucja,2,PiS
Anna Milczanowska,polski,6,PiS
Anna Milczanowska,praworządność,2,PiS
Anna Milczanowska,sąd,12,PiS
Anna Milczanowska,unia,2,PiS
Anna Paluch,konstytucja,1,PiS
Anna Paluch,polak,11,PiS
Anna Paluch,polski,40,PiS
Anna Paluch,sąd,7,PiS
Anna Paluch,trybunał,5,PiS
Anna Paluch,unia,6,PiS
Anna Schmidt-Rodziewicz,polski,1,PiS
Anna Zalewska,polak,3,PiS
Anna Zalewska,polski,5,PiS
Antoni Duda,konstytucja,1,PiS
Antoni Duda,polak,3,PiS
Antoni Duda,polski,20,PiS
Antoni Duda,sąd,2,PiS
Antoni Duda,unia,12,PiS
Arkadiusz Czartoryski,polak,3,PiS
Arkadiusz Czartoryski,polski,12,PiS
Arkadiusz Czartoryski,sąd,1,PiS
Arkadiusz Czartoryski,trybunał,1,PiS
Arkadiusz Czartoryski,unia,4,PiS
Arkadiusz Mularczyk,polski,14,PiS
Arkadiusz Mularczyk,sąd,1,PiS
