Adam Abramowicz,polak,9,PiS
Adam Abramowicz,polski,6,PiS
Adam Abramowicz,unia,2,PiS
Adam Andruszkiewicz,konstytucja,2,Kukiz'15
Adam Andruszkiewicz,polak,6,Kukiz'15
Adam Andruszkiewicz,polski,19,Kukiz'15
Adam Andruszkiewicz,unia,5,Kukiz'15
Adam Cyrański,konstytucja,1,Nowoczesna
Adam Cyrański,polak,2,Nowoczesna
Adam Cyrański,polski,7,Nowoczesna
Adam Cyrański,trybunał,2,Nowoczesna
Adam Ołdakowski,kobieta,1,PiS
Adam Ołdakowski,konstytucja,1,PiS
Adam Ołdakowski,unia,1,PiS
Agata Borowiec,kobieta,1,PiS
Agata Borowiec,polak,4,PiS
Agata Borowiec,polski,10,PiS
Agata Borowiec,sąd,3,PiS
Agata Borowiec,trybunał,4,PiS
Agata Borowiec,unia,18,PiS
Aleksander Mrówczyński,kobieta,1,PiS
Aleksander Mrówczyński,polak,2,PiS
Aleksander Mrówczyński,polski,14,PiS
Andrzej Adamczyk,polski,2,PiS
Andrzej Adamczyk,unia,2,PiS
Andrzej Gawron,polski,18,PiS
Andrzej Gawron,sąd,1,PiS
Andrzej Gawron,trybunał,2,PiS
Andrzej Gawron,unia,6,PiS
Andrzej Kobylarz,polak,3,Kukiz'15
Andrzej Kobylarz,polski,4,Kukiz'15
Andrzej Kobylarz,unia,7,Kukiz'15
Andrzej Kosztowniak,konstytucja,1,PiS
Andrzej Kosztowniak,polski,5,PiS
Andrzej Kosztowniak,unia,3,PiS
Andrzej Kryj,polak,7,PiS
Andrzej Kryj,polski,24,PiS
Andrzej Kryj,unia,3,PiS
Andrzej Matusiewicz,kobieta,4,PiS
Andrzej Matusiewicz,konstytucja,18,PiS
Andrzej Matusiewicz,polak,1,PiS
Andrzej Matusiewicz,polski,17,PiS
Andrzej Matusiewicz,sąd,149,PiS
Andrzej Matusiewicz,trybunał,57,PiS
Andrzej Matusiewicz,unia,5,PiS
Andrzej Melak,polak,4,PiS
Andrzej Melak,polski,3,PiS
Andrzej Melak,sąd,3,PiS
Andrzej Melak,unia,1,PiS
Andrzej Smirnow,polski,1,PiS
Andrzej Szlachta,konstytucja,1,PiS
Andrzej Szlachta,polski,10,PiS
Andrzej Szlachta,unia,9,PiS
Anita Czerwińska,polak,2,PiS
Anita Czerwińska,polski,1,PiS
Anna Cicholska,kobieta,2,PiS
Anna Cicholska,polak,1,PiS
Anna Cicholska,polski,11,PiS
Anna Cicholska,unia,5,PiS
Anna Czech,polski,3,PiS
Anna Czech,unia,1,PiS
Anna Krupka,polski,1,PiS
Anna Krupka,unia,2,PiS
Anna Kwiecień,kobieta,1,PiS
Anna Kwiecień,konstytucja,2,PiS
Anna Kwiecień,polak,3,PiS
Anna Kwiecień,polski,17,PiS
Anna Kwiecień,sąd,1,PiS
Anna Kwiecień,unia,9,PiS
Anna Milczanowska,konstytucja,1,PiS
Anna Milczanowska,polak,4,PiS
Anna Milczanowska,polski,14,PiS
Anna Milczanowska,praworządność,1,PiS
Anna Milczanowska,sąd,4,PiS
Anna Milczanowska,unia,1,PiS
Anna Paluch,kobieta,1,PiS
Anna Paluch,polak,7,PiS
Anna Paluch,polski,21,PiS
Anna Paluch,sąd,1,PiS
Anna Paluch,trybunał,3,PiS
Anna Paluch,unia,10,PiS
Anna Schmidt-Rodziewicz,konstytucja,1,PiS
Anna Schmidt-Rodziewicz,polak,4,PiS
Anna Schmidt-Rodziewicz,polski,5,PiS
Anna Schmidt-Rodziewicz,sąd,1,PiS
Anna Schmidt-Rodziewicz,trybunał,3,PiS
Anna Zalewska,konstytucja,2,PiS
Anna Zalewska,polak,3,PiS
Anna Zalewska,polski,40,PiS
Anna Zalewska,sąd,1,PiS
Anna Zalewska,unia,2,PiS
Antoni Duda,kobieta,2,PiS
Antoni Duda,konstytucja,1,PiS
Antoni Duda,polak,7,PiS
Antoni Duda,polski,17,PiS
Antoni Duda,unia,2,PiS
Antoni Macierewicz,konstytucja,4,PiS
Antoni Macierewicz,polak,3,PiS
Antoni Macierewicz,polski,126,PiS
Antoni Macierewicz,praworządność,1,PiS
Antoni Macierewicz,sąd,2,PiS
Arkadiusz Czartoryski,kobieta,1,PiS
Arkadiusz Czartoryski,konstytucja,1,PiS
Arkadiusz Czartoryski,polak,5,PiS
Arkadiusz Czartoryski,polski,37,PiS
Arkadiusz Czartoryski,unia,13,PiS
Arkadiusz Mularczyk,konstytucja,3,PiS
Arkadiusz Mularczyk,polski,17,PiS
Arkadiusz Mularczyk,sąd,14,PiS
Arkadiusz Mularczyk,trybunał,1,PiS
Arkadiusz Mularczyk,unia,4,PiS
Barbara Bartuś,konstytucja,8,PiS
Barbara Bartuś,polak,5,PiS
Barbara Bartuś,polski,26,PiS
Barbara Bartuś,sąd,16,PiS
Barbara Bartuś,trybunał,3,PiS
Barbara Bartuś,unia,12,PiS
Barbara Bubula,konstytucja,1,PiS
Barbara Bubula,polak,9,PiS
Barbara Bubula,polski,43,PiS
Barbara Bubula,sąd,5,PiS
Barbara Bubula,trybunał,2,PiS
Barbara Bubula,unia,5,PiS
Barbara Chrobak,kobieta,3,Kukiz'15
Barbara Chrobak,konstytucja,3,Kukiz'15
Barbara Chrobak,polak,4,Kukiz'15
Barbara Chrobak,polski,5,Kukiz'15
Barbara Chrobak,praworządność,1,Kukiz'15
Barbara Chrobak,sąd,28,Kukiz'15
Barbara Chrobak,trybunał,3,Kukiz'15
Barbara Chrobak,unia,2,Kukiz'15
Barbara Dziuk,konstytucja,2,PiS
Barbara Dziuk,polak,8,PiS
Barbara Dziuk,polski,17,PiS
Barbara Dziuk,sąd,2,PiS
Barbara Dziuk,trybunał,1,PiS
Barbara Dziuk,unia,5,PiS
Bartłomiej Wróblewski,kobieta,5,PiS
Bartłomiej Wróblewski,konstytucja,7,PiS
Bartłomiej Wróblewski,polak,7,PiS
Bartłomiej Wróblewski,polski,11,PiS
Bartłomiej Wróblewski,sąd,131,PiS
Bartłomiej Wróblewski,trybunał,91,PiS
Bartłomiej Wróblewski,unia,5,PiS
Bartosz Kownacki,kobieta,1,PiS
Bartosz Kownacki,polak,1,PiS
Bartosz Kownacki,polski,5,PiS
