Adam Abramowicz,cena,3,PiS
Adam Abramowicz,europa,1,PiS
Adam Abramowicz,niszczyć,2,PiS
Adam Abramowicz,polak,10,PiS
Adam Abramowicz,polski,10,PiS
Adam Abramowicz,przedsiębiorca,39,PiS
Adam Abramowicz,sąd,3,PiS
Adam Abramowicz,unia,3,PiS
Adam Abramowicz,wolność,1,PiS
Adam Andruszkiewicz,europa,1,Kukiz'15
Adam Andruszkiewicz,konstytucja,2,Kukiz'15
Adam Andruszkiewicz,niszczyć,1,Kukiz'15
Adam Andruszkiewicz,polak,6,Kukiz'15
Adam Andruszkiewicz,polski,20,Kukiz'15
Adam Andruszkiewicz,przedsiębiorca,3,Kukiz'15
Adam Andruszkiewicz,publiczny,1,Kukiz'15
Adam Andruszkiewicz,rolnictwo,1,Kukiz'15
Adam Andruszkiewicz,unia,4,Kukiz'15
Adam Cyrański,cena,12,PO
Adam Cyrański,konstytucja,1,PO
Adam Cyrański,polak,2,PO
Adam Cyrański,polski,7,PO
Adam Cyrański,przedsiębiorca,9,PO
Adam Cyrański,publiczny,11,PO
Adam Cyrański,trybunał,2,PO
Adam Cyrański,unia,2,PO
Adam Korol,niszczyć,1,PO
Adam Korol,trybunał,1,PO
Adam Lipiński,europa,2,PiS
Adam Lipiński,publiczny,9,PiS
Adam Ołdakowski,kobieta,1,PiS
Adam Ołdakowski,konstytucja,1,PiS
Adam Ołdakowski,policja,1,PiS
Adam Ołdakowski,przedsiębiorca,1,PiS
Adam Ołdakowski,unia,2,PiS
Adam Szłapka,europa,26,PO
Adam Szłapka,kobieta,1,PO
Adam Szłapka,konstytucja,8,PO
Adam Szłapka,niszczyć,2,PO
Adam Szłapka,polak,15,PO
Adam Szłapka,policja,7,PO
Adam Szłapka,polski,69,PO
Adam Szłapka,praworządność,6,PO
Adam Szłapka,publiczny,9,PO
Adam Szłapka,rolnictwo,1,PO
Adam Szłapka,sąd,10,PO
Adam Szłapka,trybunał,28,PO
Adam Szłapka,unia,49,PO
Adam Szłapka,wolność,3,PO
Agata Borowiec,europa,4,PiS
Agata Borowiec,konstytucja,7,PiS
Agata Borowiec,polak,4,PiS
Agata Borowiec,policja,1,PiS
Agata Borowiec,polski,13,PiS
Agata Borowiec,praworządność,1,PiS
Agata Borowiec,przedsiębiorca,2,PiS
Agata Borowiec,publiczny,19,PiS
Agata Borowiec,rolnictwo,4,PiS
Agata Borowiec,sąd,20,PiS
Agata Borowiec,trybunał,4,PiS
Agata Borowiec,unia,16,PiS
Agata Borowiec,zdrowie,2,PiS
Agnieszka Hanajczyk,kobieta,9,PO
Agnieszka Hanajczyk,konstytucja,1,PO
Agnieszka Hanajczyk,polak,2,PO
Agnieszka Hanajczyk,polski,1,PO
Agnieszka Hanajczyk,publiczny,1,PO
Agnieszka Hanajczyk,sąd,8,PO
Agnieszka Hanajczyk,zdrowie,1,PO
Agnieszka Kołacz-Leszczyńska,cena,2,PO
Agnieszka Kołacz-Leszczyńska,kobieta,1,PO
Agnieszka Kołacz-Leszczyńska,polak,3,PO
Agnieszka Kołacz-Leszczyńska,policja,1,PO
Agnieszka Kołacz-Leszczyńska,polski,4,PO
Agnieszka Kołacz-Leszczyńska,przedsiębiorca,7,PO
Agnieszka Kołacz-Leszczyńska,publiczny,2,PO
Agnieszka Kołacz-Leszczyńska,sąd,2,PO
Agnieszka Kołacz-Leszczyńska,unia,6,PO
Agnieszka Kołacz-Leszczyńska,zdrowie,5,PO
Agnieszka Pomaska,europa,3,PO
Agnieszka Pomaska,kobieta,5,PO
Agnieszka Pomaska,konstytucja,2,PO
Agnieszka Pomaska,niszczyć,5,PO
Agnieszka Pomaska,polak,1,PO
Agnieszka Pomaska,polski,12,PO
Agnieszka Pomaska,praworządność,1,PO
Agnieszka Pomaska,publiczny,9,PO
Agnieszka Pomaska,unia,5,PO
Agnieszka Pomaska,wolność,1,PO
Agnieszka Pomaska,zdrowie,3,PO
Aldona Młyńczak,polak,1,PO
Aldona Młyńczak,publiczny,2,PO
Aldona Młyńczak,unia,1,PO
Aleksander Mrówczyński,cena,9,PiS
Aleksander Mrówczyński,europa,1,PiS
Aleksander Mrówczyński,kobieta,1,PiS
Aleksander Mrówczyński,niszczyć,2,PiS
Aleksander Mrówczyński,polak,2,PiS
Aleksander Mrówczyński,polski,24,PiS
Aleksander Mrówczyński,publiczny,5,PiS
Aleksander Mrówczyński,rolnictwo,3,PiS
Aleksander Mrówczyński,unia,1,PiS
Aleksander Mrówczyński,zdrowie,3,PiS
Alicja Chybicka,europa,1,PO
Alicja Chybicka,konstytucja,3,PO
Alicja Chybicka,polak,3,PO
Alicja Chybicka,polski,2,PO
Alicja Chybicka,przedsiębiorca,3,PO
Alicja Chybicka,publiczny,4,PO
Alicja Chybicka,sąd,2,PO
Alicja Chybicka,unia,2,PO
Alicja Chybicka,zdrowie,16,PO
Alicja Kaczorowska,zdrowie,5,PiS
Andrzej Adamczyk,cena,8,PiS
Andrzej Adamczyk,europa,3,PiS
Andrzej Adamczyk,polak,3,PiS
Andrzej Adamczyk,policja,4,PiS
Andrzej Adamczyk,polski,6,PiS
Andrzej Adamczyk,publiczny,4,PiS
Andrzej Adamczyk,sąd,1,PiS
Andrzej Adamczyk,unia,3,PiS
Andrzej Adamczyk,wolność,1,PiS
Andrzej Czerwiński,cena,3,PO
Andrzej Czerwiński,europa,4,PO
Andrzej Czerwiński,polski,4,PO
Andrzej Czerwiński,przedsiębiorca,2,PO
Andrzej Czerwiński,publiczny,8,PO
Andrzej Czerwiński,unia,3,PO
Andrzej Gawron,polski,15,PiS
Andrzej Gawron,przedsiębiorca,7,PiS
Andrzej Gawron,publiczny,1,PiS
Andrzej Gawron,rolnictwo,1,PiS
Andrzej Gawron,sąd,1,PiS
Andrzej Gawron,trybunał,2,PiS
