Jarosław Sachajko,kobieta,1,Kukiz'15
Jarosław Sachajko,konstytucja,1,Kukiz'15
Jarosław Sachajko,polak,15,Kukiz'15
Jarosław Sachajko,polski,38,Kukiz'15
Jarosław Sachajko,sąd,15,Kukiz'15
Jarosław Sachajko,trybunał,1,Kukiz'15
Jarosław Sachajko,unia,16,Kukiz'15
Paulina Hennig-Kloska,kobieta,4,Polska 2050
Paulina Hennig-Kloska,konstytucja,3,Polska 2050
Paulina Hennig-Kloska,polak,33,Polska 2050
Paulina Hennig-Kloska,polski,53,Polska 2050
Paulina Hennig-Kloska,sąd,4,Polska 2050
Paulina Hennig-Kloska,trybunał,3,Polska 2050
Paulina Hennig-Kloska,unia,29,Polska 2050
Paweł Szramka,konstytucja,2,Kukiz'15
Paweł Szramka,polak,13,Kukiz'15
Paweł Szramka,polski,6,Kukiz'15
Stanisław Żuk,polski,14,Kukiz'15
Stanisław Żuk,trybunał,2,Kukiz'15
Stanisław Żuk,unia,3,Kukiz'15
Tomasz Zimoch,kobieta,5,Polska 2050
Tomasz Zimoch,konstytucja,19,Polska 2050
Tomasz Zimoch,polak,2,Polska 2050
Tomasz Zimoch,polski,61,Polska 2050
Tomasz Zimoch,sąd,21,Polska 2050
Tomasz Zimoch,trybunał,30,Polska 2050
Tomasz Zimoch,unia,7,Polska 2050
