Jarosław Sachajko,polak,6,PSL
Jarosław Sachajko,polski,24,PSL
Jarosław Sachajko,sąd,1,PSL
Jarosław Sachajko,unia,1,PSL
Paulina Hennig-Kloska,konstytucja,1,PO
Paulina Hennig-Kloska,polak,25,PO
Paulina Hennig-Kloska,polski,20,PO
Paulina Hennig-Kloska,praworządność,1,PO
Paulina Hennig-Kloska,sąd,3,PO
Paulina Hennig-Kloska,trybunał,4,PO
Paulina Hennig-Kloska,unia,6,PO
Paweł Szramka,polak,1,PSL
Paweł Szramka,polski,2,PSL
Stanisław Tyszka,polak,1,PSL
Stanisław Tyszka,polski,13,PSL
Stanisław Tyszka,trybunał,2,PSL
Stanisław Tyszka,unia,1,PSL
Stanisław Żuk,polak,1,PSL
Stanisław Żuk,polski,3,PSL
Stanisław Żuk,unia,1,PSL
Tomasz Zimoch,konstytucja,13,PO
Tomasz Zimoch,polak,1,PO
Tomasz Zimoch,polski,12,PO
Tomasz Zimoch,sąd,2,PO
Tomasz Zimoch,trybunał,2,PO
