Agnieszka Ścigaj,kobieta,17,PSL
Agnieszka Ścigaj,konstytucja,3,PSL
Agnieszka Ścigaj,polak,3,PSL
Agnieszka Ścigaj,polski,20,PSL
Agnieszka Ścigaj,sąd,3,PSL
Agnieszka Ścigaj,trybunał,6,PSL
Agnieszka Ścigaj,unia,5,PSL
Hanna Gill-Piątek,kobieta,3,Lewica
Hanna Gill-Piątek,konstytucja,2,Lewica
Hanna Gill-Piątek,polak,11,Lewica
Hanna Gill-Piątek,polski,15,Lewica
Jarosław Sachajko,polak,5,PSL
Jarosław Sachajko,polski,18,PSL
Jarosław Sachajko,unia,1,PSL
Lech Kołakowski,polski,8,PiS
Lech Kołakowski,unia,14,PiS
Paulina Hennig-Kloska,konstytucja,2,PO
Paulina Hennig-Kloska,polak,26,PO
Paulina Hennig-Kloska,polski,21,PO
Paulina Hennig-Kloska,praworządność,1,PO
Paulina Hennig-Kloska,sąd,2,PO
Paulina Hennig-Kloska,trybunał,5,PO
Paulina Hennig-Kloska,unia,3,PO
Paweł Szramka,polak,4,PSL
Paweł Szramka,polski,1,PSL
Stanisław Tyszka,konstytucja,2,PSL
Stanisław Tyszka,polak,1,PSL
Stanisław Tyszka,polski,17,PSL
Stanisław Tyszka,sąd,15,PSL
Stanisław Tyszka,trybunał,4,PSL
Stanisław Tyszka,unia,3,PSL
Stanisław Żuk,polski,2,PSL
Stanisław Żuk,unia,1,PSL
Tomasz Zimoch,konstytucja,4,PO
Tomasz Zimoch,polak,1,PO
Tomasz Zimoch,polski,12,PO
Tomasz Zimoch,sąd,2,PO
Tomasz Zimoch,trybunał,1,PO
