Adam Szłapka,kobieta,4,PO
Adam Szłapka,konstytucja,2,PO
Adam Szłapka,polak,6,PO
Adam Szłapka,polski,12,PO
Adam Szłapka,praworządność,5,PO
Adam Szłapka,sąd,3,PO
Adam Szłapka,trybunał,2,PO
Adam Szłapka,unia,3,PO
Agnieszka Hanajczyk,polak,2,PO
Agnieszka Hanajczyk,polski,2,PO
Agnieszka Pomaska,kobieta,5,PO
Agnieszka Pomaska,polak,7,PO
Agnieszka Pomaska,polski,6,PO
Agnieszka Pomaska,praworządność,7,PO
Agnieszka Pomaska,trybunał,1,PO
Agnieszka Pomaska,unia,9,PO
Aleksander Miszalski,konstytucja,1,PO
Aleksander Miszalski,polak,9,PO
Aleksander Miszalski,polski,10,PO
Aleksander Miszalski,sąd,3,PO
Aleksander Miszalski,trybunał,1,PO
Aleksander Miszalski,unia,2,PO
Aleksandra Gajewska,kobieta,7,PO
Aleksandra Gajewska,konstytucja,1,PO
Aleksandra Gajewska,polski,10,PO
Aleksandra Gajewska,trybunał,4,PO
Aleksandra Gajewska,unia,2,PO
Andrzej Grzyb,konstytucja,1,PSL
Andrzej Grzyb,polak,5,PSL
Andrzej Grzyb,polski,63,PSL
Andrzej Grzyb,praworządność,5,PSL
Andrzej Grzyb,trybunał,2,PSL
Andrzej Grzyb,unia,33,PSL
Andrzej Szewiński,polak,2,PO
Andrzej Szewiński,unia,4,PO
Arkadiusz Marchewka,kobieta,1,PO
Arkadiusz Marchewka,polak,4,PO
Arkadiusz Marchewka,polski,7,PO
Arkadiusz Marchewka,praworządność,1,PO
Arkadiusz Marchewka,sąd,2,PO
Arkadiusz Marchewka,trybunał,1,PO
Arkadiusz Marchewka,unia,2,PO
Arkadiusz Myrcha,konstytucja,5,PO
Arkadiusz Myrcha,polak,5,PO
Arkadiusz Myrcha,polski,8,PO
Arkadiusz Myrcha,sąd,6,PO
Arkadiusz Myrcha,trybunał,8,PO
Arkadiusz Myrcha,unia,3,PO
Barbara Dolniak,konstytucja,2,PO
Barbara Dolniak,polski,3,PO
Barbara Dolniak,sąd,4,PO
Barbara Dolniak,trybunał,22,PO
Barbara Dolniak,unia,1,PO
Barbara Nowacka,kobieta,56,PO
Barbara Nowacka,konstytucja,3,PO
Barbara Nowacka,polak,8,PO
Barbara Nowacka,polski,27,PO
Barbara Nowacka,sąd,4,PO
Barbara Nowacka,trybunał,1,PO
Barbara Nowacka,unia,3,PO
Bartłomiej Sienkiewicz,kobieta,1,PO
Bartłomiej Sienkiewicz,konstytucja,2,PO
Bartłomiej Sienkiewicz,polak,5,PO
Bartłomiej Sienkiewicz,polski,11,PO
Bartłomiej Sienkiewicz,unia,1,PO
Bogusław Sonik,kobieta,1,PO
Bogusław Sonik,polak,3,PO
Bogusław Sonik,polski,6,PO
Bogusław Sonik,unia,1,PO
Bożena Żelazowska,kobieta,1,PSL
Bożena Żelazowska,konstytucja,5,PSL
Bożena Żelazowska,polak,3,PSL
Bożena Żelazowska,polski,25,PSL
Bożena Żelazowska,unia,2,PSL
Cezary Grabarczyk,kobieta,1,PO
Cezary Grabarczyk,konstytucja,3,PO
Cezary Grabarczyk,polak,4,PO
Cezary Grabarczyk,polski,10,PO
Cezary Grabarczyk,praworządność,1,PO
Cezary Grabarczyk,sąd,4,PO
Cezary Grabarczyk,unia,1,PO
Cezary Tomczyk,konstytucja,2,PO
Cezary Tomczyk,polak,8,PO
Cezary Tomczyk,polski,10,PO
Cezary Tomczyk,sąd,1,PO
Cezary Tomczyk,trybunał,6,PO
Cezary Tomczyk,unia,6,PO
Dariusz Joński,kobieta,15,PO
Dariusz Joński,konstytucja,1,PO
Dariusz Joński,polak,3,PO
Dariusz Joński,polski,1,PO
Dariusz Joński,praworządność,1,PO
Dariusz Joński,sąd,1,PO
Dariusz Joński,unia,1,PO
Dariusz Klimczak,kobieta,10,PSL
Dariusz Klimczak,konstytucja,4,PSL
Dariusz Klimczak,polak,14,PSL
Dariusz Klimczak,polski,64,PSL
Dariusz Klimczak,praworządność,2,PSL
Dariusz Klimczak,sąd,2,PSL
Dariusz Klimczak,trybunał,1,PSL
Dariusz Klimczak,unia,18,PSL
Dariusz Kurzawa,polski,17,PSL
Dariusz Kurzawa,unia,2,PSL
Dariusz Rosati,kobieta,1,PO
Dariusz Rosati,konstytucja,4,PO
Dariusz Rosati,polak,9,PO
Dariusz Rosati,polski,33,PO
Dariusz Rosati,praworządność,9,PO
Dariusz Rosati,sąd,3,PO
Dariusz Rosati,trybunał,2,PO
Dariusz Rosati,unia,23,PO
Dorota Niedziela,polak,2,PO
Dorota Niedziela,polski,2,PO
Elżbieta Gapińska,polak,2,PO
Elżbieta Gapińska,polski,1,PO
Elżbieta Gelert,polski,1,PO
Eugeniusz Czykwin,polski,1,PO
Eugeniusz Czykwin,unia,2,PO
Franciszek Sterczewski,kobieta,1,PO
Franciszek Sterczewski,konstytucja,5,PO
Franciszek Sterczewski,polak,7,PO
Franciszek Sterczewski,polski,9,PO
Franciszek Sterczewski,praworządność,2,PO
Franciszek Sterczewski,sąd,3,PO
Franciszek Sterczewski,trybunał,1,PO
Franciszek Sterczewski,unia,4,PO
Gabriela Lenartowicz,polak,9,PO
Gabriela Lenartowicz,polski,10,PO
Gabriela Lenartowicz,praworządność,2,PO
Gabriela Lenartowicz,sąd,1,PO
Gabriela Lenartowicz,trybunał,2,PO
Gabriela Lenartowicz,unia,4,PO
Grzegorz Rusiecki,konstytucja,1,PO
Grzegorz Rusiecki,polak,1,PO
Grzegorz Rusiecki,trybunał,3,PO
Grzegorz Rusiecki,unia,2,PO
Ireneusz Raś,polski,6,PSL
Iwona Hartwich,kobieta,1,PO
Iwona Hartwich,polski,2,PO
Iwona Hartwich,trybunał,2,PO
Iwona Hartwich,unia,1,PO
Iwona Śledzińska-Katarasińska,konstytucja,5,PO
Iwona Śledzińska-Katarasińska,polak,4,PO
Iwona Śledzińska-Katarasińska,polski,8,PO
Iwona Śledzińska-Katarasińska,trybunał,4,PO
Izabela Leszczyna,konstytucja,3,PO
Izabela Leszczyna,polak,28,PO
Izabela Leszczyna,polski,54,PO
Izabela Leszczyna,praworządność,3,PO
Izabela Leszczyna,sąd,6,PO
Izabela Leszczyna,trybunał,4,PO
Izabela Leszczyna,unia,9,PO
Jacek Protasiewicz,kobieta,1,PSL
Jacek Protasiewicz,polak,15,PSL
Jacek Protasiewicz,polski,35,PSL
Jacek Protasiewicz,praworządność,1,PSL
Jacek Protasiewicz,sąd,1,PSL
Jacek Protasiewicz,trybunał,2,PSL
Jacek Protasiewicz,unia,13,PSL
Jacek Tomczak,polski,9,PSL
Jacek Tomczak,unia,4,PSL
Jakub Rutnicki,kobieta,2,PO
Jakub Rutnicki,polak,13,PO
Jakub Rutnicki,polski,5,PO
Jakub Rutnicki,unia,1,PO
Jan Grabiec,polak,1,PO
Jan Grabiec,polski,1,PO
Jan Łopata,kobieta,1,PSL
Jan Łopata,polak,3,PSL
Jan Łopata,polski,1,PSL
Jan Łopata,unia,1,PSL
Janusz Cichoń,konstytucja,2,PO
Janusz Cichoń,polak,7,PO
Janusz Cichoń,polski,6,PO
Janusz Cichoń,trybunał,2,PO
Janusz Cichoń,unia,6,PO
Jarosław Rzepa,kobieta,1,PSL
Jarosław Rzepa,konstytucja,2,PSL
Jarosław Rzepa,polak,12,PSL
Jarosław Rzepa,polski,27,PSL
