Hanna Gill-Piątek,kobieta,25,Polska 2050
Hanna Gill-Piątek,konstytucja,6,Polska 2050
Hanna Gill-Piątek,polak,15,Polska 2050
Hanna Gill-Piątek,polski,102,Polska 2050
Hanna Gill-Piątek,sąd,10,Polska 2050
Hanna Gill-Piątek,trybunał,28,Polska 2050
Hanna Gill-Piątek,unia,6,Polska 2050
Jarosław Sachajko,kobieta,1,Kukiz'15
Jarosław Sachajko,konstytucja,1,Kukiz'15
Jarosław Sachajko,polak,15,Kukiz'15
Jarosław Sachajko,polski,38,Kukiz'15
Jarosław Sachajko,sąd,15,Kukiz'15
Jarosław Sachajko,trybunał,1,Kukiz'15
Jarosław Sachajko,unia,16,Kukiz'15
Joanna Mucha,kobieta,11,Polska 2050
Joanna Mucha,konstytucja,4,Polska 2050
Joanna Mucha,polak,9,Polska 2050
Joanna Mucha,polski,32,Polska 2050
Joanna Mucha,praworządność,4,Polska 2050
Joanna Mucha,sąd,3,Polska 2050
Joanna Mucha,trybunał,2,Polska 2050
Joanna Mucha,unia,23,Polska 2050
Michał Gramatyka,kobieta,3,Polska 2050
Michał Gramatyka,konstytucja,7,Polska 2050
Michał Gramatyka,polak,15,Polska 2050
Michał Gramatyka,polski,68,Polska 2050
Michał Gramatyka,sąd,22,Polska 2050
Michał Gramatyka,trybunał,8,Polska 2050
Michał Gramatyka,unia,18,Polska 2050
Mirosław Suchoń,kobieta,6,Polska 2050
Mirosław Suchoń,konstytucja,10,Polska 2050
Mirosław Suchoń,polak,47,Polska 2050
Mirosław Suchoń,polski,167,Polska 2050
Mirosław Suchoń,praworządność,3,Polska 2050
Mirosław Suchoń,sąd,12,Polska 2050
Mirosław Suchoń,trybunał,5,Polska 2050
Mirosław Suchoń,unia,45,Polska 2050
Paulina Hennig-Kloska,kobieta,4,Polska 2050
Paulina Hennig-Kloska,konstytucja,3,Polska 2050
Paulina Hennig-Kloska,polak,33,Polska 2050
Paulina Hennig-Kloska,polski,53,Polska 2050
Paulina Hennig-Kloska,sąd,4,Polska 2050
Paulina Hennig-Kloska,trybunał,3,Polska 2050
Paulina Hennig-Kloska,unia,29,Polska 2050
Paweł Szramka,konstytucja,2,Kukiz'15
Paweł Szramka,polak,13,Kukiz'15
Paweł Szramka,polski,6,Kukiz'15
Paweł Zalewski,kobieta,1,Polska 2050
Paweł Zalewski,konstytucja,1,Polska 2050
Paweł Zalewski,polak,19,Polska 2050
Paweł Zalewski,polski,44,Polska 2050
Paweł Zalewski,unia,14,Polska 2050
Stanisław Żuk,polski,14,Kukiz'15
Stanisław Żuk,trybunał,2,Kukiz'15
Stanisław Żuk,unia,3,Kukiz'15
Tomasz Zimoch,kobieta,5,Polska 2050
Tomasz Zimoch,konstytucja,19,Polska 2050
Tomasz Zimoch,polak,2,Polska 2050
Tomasz Zimoch,polski,61,Polska 2050
Tomasz Zimoch,sąd,21,Polska 2050
Tomasz Zimoch,trybunał,30,Polska 2050
Tomasz Zimoch,unia,7,Polska 2050
Wojciech Maksymowicz,polak,4,Polska 2050
Wojciech Maksymowicz,polski,8,Polska 2050
Wojciech Maksymowicz,sąd,1,Polska 2050
Wojciech Maksymowicz,unia,9,Polska 2050
